"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"292","Morgan Rielly","TOR","D","30","1994-03-09","Vancouver","BC","CAN","CAN","73","222","2012","TOR","1","5","5"
"912","Moritz Seider","DET","D","22","2001-04-06","Zell","","DEU","DEU","76","204","2019","DET","1","6","6"
"357","Nate Schmidt","WPG","D","32","1991-07-16","St. Cloud","MN","USA","USA","72","195","-","-","-","-","-"
"16","Nate Thompson","PHI","C","39","1984-10-05","Anchorage","AK","USA","USA","73","205","2003","BOS","6","16","183"
"670","Nathan Bastian","N.J, SEA","R","26","1997-12-06","Kitchener","ON","CAN","CAN","76","205","2016","N.J","2","11","41"
"273","Nathan Beaulieu","WPG","D","31","1992-12-05","Strathroy","ON","CAN","CAN","74","200","2011","MTL","1","17","17"
"408","Nathan MacKinnon","COL","C","28","1995-09-01","Halifax","NS","CAN","CAN","72","200","2013","COL","1","1","1"
"868","Nathan Smith","ARI","C","25","1998-10-19","Tampa","FL","USA","USA","72","177","2018","WPG","3","29","91"
"428","Nathan Walker","STL","L","30","1994-02-07","Cardiff","","GBR","AUS","69","187","2014","WSH","3","29","89"
"141","Nazem Kadri","COL","C","33","1990-10-06","London","ON","CAN","CAN","72","185","2009","TOR","1","7","7"
"783","Neal Pionk","WPG","D","28","1995-07-29","Hermantown","MN","USA","USA","72","185","-","-","-","-","-"
"169","Nic Dowd","WSH","C","33","1990-05-27","Huntsville","AL","USA","USA","73","193","2009","L.A","7","17","198"
"398","Nic Petan","VAN","C","29","1995-03-22","Delta","BC","CAN","CAN","69","175","2013","WPG","2","13","43"
"948","Nicholas Abruzzese","TOR","C","24","1999-06-04","Slate Hill","NY","USA","USA","71","183","2019","TOR","4","31","124"
"384","Nicholas Paul","OTT, T.B","L","29","1995-03-20","Mississauga","ON","CAN","CAN","75","223","2013","DAL","4","10","101"
"928","Nicholas Robertson","TOR","L","22","2001-09-11","Pasadena","CA","USA","USA","69","183","2019","TOR","2","22","53"
"190","Nick Bjugstad","MIN","C","31","1992-07-17","Minneapolis","MN","USA","USA","78","209","2010","FLA","1","19","19"
"1003","Nick Blankenburg","CBJ","D","25","1998-05-12","WASHINGTON","MI","USA","USA","69","177","-","-","-","-","-"
"64","Nick Bonino","S.J","C","35","1988-04-20","Hartford","CT","USA","USA","73","195","2007","S.J","6","22","173"
"238","Nick Cousins","NSH","C","30","1993-07-20","Belleville","ON","CAN","CAN","71","192","2011","PHI","3","7","68"
"47","Nick Foligno","BOS","L","36","1987-10-31","Buffalo","NY","USA","USA","72","210","2006","OTT","1","28","28"
"93","Nick Holden","OTT","D","36","1987-05-15","St. Albert","AB","CAN","CAN","76","210","-","-","-","-","-"
"168","Nick Jensen","WSH","D","33","1990-09-21","St. Paul","MN","USA","USA","73","205","2009","DET","5","29","150"
"146","Nick Leddy","DET, STL","D","33","1991-03-20","Eden Prairie","MN","USA","USA","72","205","2009","MIN","1","16","16"
"541","Nick Merkley","S.J","R","26","1997-05-23","Calgary","AB","CAN","CAN","70","195","2015","ARI","1","30","30"
"448","Nick Ritchie","ARI, TOR","L","28","1995-12-05","Orangeville","ON","CAN","CAN","75","236","2014","ANA","1","10","10"
"457","Nick Schmaltz","ARI","C","28","1996-02-23","Madison","WI","USA","USA","72","181","2014","CHI","1","20","20"
"232","Nick Seeler","PHI","D","30","1993-06-03","Eden Prairie","MN","USA","USA","74","201","2011","MIN","5","10","131"
"749","Nick Suzuki","MTL","C","24","1999-08-10","London","ON","CAN","CAN","71","208","2017","VGK","1","13","13"
"59","Nicklas Backstrom","WSH","C","36","1987-11-23","Gävle","","SWE","SWE","73","202","2006","WSH","1","4","4"
"739","Nico Hischier","N.J","C","25","1999-01-04","Brig","","CHE","CHE","73","175","2017","N.J","1","1","1"
"895","Nico Sturm","COL, MIN","C","28","1995-05-03","Augsburg","","DEU","DEU","75","209","-","-","-","-","-"
"467","Nicolas Aube-Kubel","COL, PHI","R","27","1996-05-10","Slave Lake","AB","CAN","CAN","72","207","2014","PHI","2","18","48"
"832","Nicolas Beaudin","CHI","D","24","1999-10-09","Chateauguay","QC","CAN","CAN","71","168","2018","CHI","1","27","27"
"162","Nicolas Deslauriers","ANA, MIN","L","33","1991-02-22","LaSalle","QC","CAN","CAN","73","220","2009","L.A","3","23","84"
"724","Nicolas Hague","VGK","D","25","1998-12-05","Kitchener","ON","CAN","CAN","78","230","2017","VGK","2","3","34"
"552","Nicolas Meloche","S.J","D","26","1997-07-18","LaSalle","QC","CAN","CAN","75","203","2015","COL","2","10","40"
"548","Nicolas Roy","VGK","C","27","1997-02-05","Amos","QC","CAN","CAN","76","202","2015","CAR","4","5","96"
"258","Nikita Kucherov","T.B","R","30","1993-06-17","Maykop","","RUS","RUS","71","181","2011","T.B","2","28","58"
"910","Nikita Okhotiuk","N.J","D","23","2000-12-04","Chelyabinsk","","RUS","RUS","73","195","2019","N.J","2","30","61"
"422","Nikita Zadorov","CGY","D","28","1995-04-16","Moscow","","RUS","RUS","78","248","2013","BUF","1","16","16"
"679","Nikita Zaitsev","OTT","D","32","1991-10-29","Moscow","","RUS","RUS","74","192","-","-","-","-","-"
"586","Niko Mikkola","STL","D","27","1996-04-27","Finland","","FIN","FIN","76","209","2015","STL","5","6","127"
"447","Nikolaj Ehlers","WPG","L","28","1996-02-14","Aalborg","","DNK","DNK","72","169","2014","WPG","1","9","9"
"909","Nils Hoglander","VAN","L","23","2000-12-20","BOCKTRäSK","","SWE","SWE","69","185","2019","VAN","2","9","40"
"858","Nils Lundkvist","NYR","D","23","2000-07-27","Pitea","","SWE","SWE","71","190","2018","NYR","1","28","28"
"209","Nino Niederreiter","CAR","R","31","1992-09-08","Chur","","CHE","CHE","74","218","2010","NYI","1","5","5"
"795","Noah Cates","PHI","L","25","1999-02-05","Stillwater","MN","USA","USA","73","165","2017","PHI","5","13","137"
"854","Noah Dobson","NYI","D","24","2000-01-07","Summerside","PE","CAN","CAN","76","194","2018","NYI","1","12","12"
"661","Noah Gregor","S.J","C","25","1998-07-28","Beaumont","AB","CAN","CAN","72","190","2016","S.J","4","20","111"
"510","Noah Hanifin","CGY","D","27","1997-01-25","Boston","MA","USA","USA","75","207","2015","CAR","1","5","5"
"545","Noah Juulsen","VAN","D","26","1997-04-02","Surrey","BC","CAN","CAN","74","201","2015","MTL","1","26","26"
"577","Noel Acciari","FLA","C","32","1991-12-01","Johnston","RI","USA","USA","70","209","-","-","-","-","-"
"899","Nolan Foote","N.J","L","23","2000-11-29","Denver","CO","USA","USA","75","196","2019","T.B","1","27","27"
"721","Nolan Patrick","VGK","C","25","1998-09-19","Winnipeg","MB","CAN","CAN","74","201","2017","PHI","1","2","2"
"381","Oliver Bjorkstrand","CBJ","R","28","1995-04-10","Herning","","DNK","DNK","72","175","2013","CBJ","3","28","89"
"140","Oliver Ekman-Larsson","VAN","D","32","1991-07-17","Karlskrona","","SWE","SWE","74","200","2009","PHX","1","6","6"
"529","Oliver Kylington","CGY","D","26","1997-05-19","Stockholm","","SWE","SWE","72","183","2015","CGY","2","30","60"
"821","Oliver Wahlstrom","NYI","R","23","2000-06-13","Portland","ME","USA","USA","74","204","2018","NYI","1","11","11"
"639","Olli Juolevi","DET, FLA","D","25","1998-05-05","Helsinki","","FIN","FIN","74","182","2016","VAN","1","5","5"
"301","Olli Maatta","L.A","D","29","1994-08-22","Jyväskylä","","FIN","FIN","74","207","2012","PIT","1","22","22"
"499","Ondrej Kase","TOR","R","28","1995-11-08","Kadan","","CZE","CZE","72","187","2014","ANA","7","25","205"
"223","Ondrej Palat","T.B","L","32","1991-03-28","Frydek-Mistek","","CZE","CZE","72","194","2011","T.B","7","27","208"
"491","Oskar Lindblom","PHI","L","27","1996-08-15","Gävle","","SWE","SWE","73","191","2014","PHI","5","18","138"
"695","Oskar Steen","BOS","C","26","1998-03-09","Karlstad","","SWE","SWE","70","193","2016","BOS","6","14","165"
"315","Oskar Sundqvist","DET, STL","C","30","1994-03-23","Boden","","SWE","SWE","75","220","2012","PIT","3","20","81"
"690","Otto Koivula","NYI","L","25","1998-09-01","Nokia","","FIN","FIN","77","225","2016","NYI","4","29","120"
"997","Owen Power","BUF","D","21","2002-11-22","Mississauga","ON","CAN","CAN","78","218","2021","BUF","1","1","1"
"748","Owen Tippett","FLA, PHI","R","25","1999-02-16","Peterborough","ON","CAN","CAN","73","207","2017","FLA","1","10","10"
"73","P.K. Subban","N.J","D","34","1989-05-13","Toronto","ON","CAN","CAN","72","210","2007","MTL","2","13","43"
"813","Parker Kelly","OTT","C, L","24","1999-05-14","Camrose","AB","CAN","CAN","72","190","-","-","-","-","-"
"68","Pat Maroon","T.B","L","35","1988-04-23","St. Louis","MO","USA","USA","75","234","2007","PHI","6","10","161"
"43","Patric Hornqvist","FLA","R","37","1987-01-01","Sollentuna","","SWE","SWE","71","189","2005","NSH","7","36","230"
"14","Patrice Bergeron","BOS","C","38","1985-07-24","Ancienne-Lorette","QC","CAN","CAN","73","196","2003","BOS","2","15","45"
"435","Patrick Brown","PHI","C","31","1992-05-29","Bloomfield Hills","MI","USA","USA","73","210","-","-","-","-","-"
"81","Patrick Kane","CHI","R","35","1988-11-19","Buffalo","NY","USA","USA","70","177","2007","CHI","1","1","1"
"629","Patrik Laine","CBJ","L","25","1998-04-19","Tampere","","FIN","FIN","77","205","2016","WPG","1","2","2"
"185","Patrik Nemeth","NYR","D","32","1992-02-08","Stockholm","","SWE","SWE","76","230","2010","DAL","2","11","41"
"70","Paul Byron","MTL","L","34","1989-04-27","Ottawa","ON","CAN","CAN","69","164","2007","BUF","6","28","179"
"876","Paul Cotter","VGK","C","24","1999-11-16","Canton","MI","USA","USA","74","212","2018","VGK","4","22","115"
"341","Paul LaDue","NYI","D","31","1992-09-06","Grand Forks","ND","USA","USA","75","205","2012","L.A","6","30","181"
"28","Paul Stastny","WPG","C","38","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"376","Pavel Buchnevich","STL","L","28","1995-04-17","Cherepovets","","RUS","RUS","73","196","2013","NYR","3","14","75"
"933","Pavel Dorofeyev","VGK","L","23","2000-10-26","Nizhny Tagil","","RUS","RUS","73","194","2019","VGK","3","17","79"
"515","Pavel Zacha","N.J","C","26","1997-04-06","Brno","","CZE","CZE","76","199","2015","N.J","1","6","6"
"343","Petteri Lindbohm","FLA","D","30","1993-09-23","Helsinki","","FIN","FIN","75","198","2012","STL","6","25","176"
"901","Peyton Krebs","BUF, VGK","C","23","2001-01-26","Calgary","AB","CAN","CAN","72","187","2019","VGK","1","17","17"
"58","Phil Kessel","ARI","C, R","36","1987-10-02","Madison","WI","USA","USA","71","208","2006","BOS","1","5","5"
"930","Philip Broberg","EDM","D","22","2001-06-25","Orebro","","SWE","SWE","75","199","2019","EDM","1","8","8"
"925","Philip Tomasino","NSH","C","22","2001-07-28","Mississauga","ON","CAN","CAN","72","179","2019","NSH","1","24","24"
"824","Philipp Kurashev","CHI","C","24","1999-10-12","Munsingen","","CHE","CHE","72","190","2018","CHI","4","27","120"
"605","Philippe Myers","NSH","D","27","1997-01-25","Moncton","NB","CAN","CAN","78","219","-","-","-","-","-"
"276","Phillip Danault","L.A","C, L","31","1993-02-24","Victoriaville","QC","CAN","CAN","73","200","2011","CHI","1","26","26"
"498","Pierre Engvall","TOR","L","27","1996-05-31","Ljungby","","SWE","SWE","77","219","2014","TOR","7","8","188"
"438","Pierre-Edouard Bellemare","T.B","L","39","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","71","198","-","-","-","-","-"
"664","Pierre-Luc Dubois","WPG","L","25","1998-06-24","Ste-Agathe-Des-Monts","QC","CAN","CAN","76","214","2016","CBJ","1","3","3"
"768","Pierre-Olivier Joseph","PIT","D","24","1999-07-01","Laval","QC","CAN","CAN","74","185","2017","ARI","1","23","23"
"814","Pius Suter","DET","C","27","1996-05-24","Zurich","","CHE","CHE","71","179","-","-","-","-","-"
"825","Quinn Hughes","VAN","D","24","1999-10-14","Orlando","FL","USA","USA","70","180","2018","VAN","1","7","7"
"971","Quinton Byfield","L.A","C","21","2002-08-19","Newmarket","ON","CAN","CAN","77","220","2020","L.A","1","2","2"
"312","Radek Faksa","DAL","C","30","1994-01-09","Vitkov","","CZE","CZE","75","225","2012","DAL","1","13","13"
"785","Radim Simek","S.J","D","31","1992-09-20","Mlada Boleslav","","CZE","CZE","72","204","-","-","-","-","-"
"982","Radim Zohorna","PIT","L","27","1996-04-29","Havlickuv","","CZE","CZE","78","220","-","-","-","-","-"
"173","Radko Gudas","FLA","D","33","1990-06-05","Prague","","CZE","CZE","72","208","2010","T.B","3","6","66"
"882","Rafael Harvey-Pinard","MTL","L","25","1999-01-06","Saguenay","QC","CAN","CAN","69","181","2019","MTL","7","15","201"
"511","Rasmus Andersson","CGY","D","27","1996-10-27","Malmö","","SWE","SWE","73","202","2015","CGY","2","23","53"
"625","Rasmus Asplund","BUF","C","26","1997-12-03","Filipstad","","SWE","SWE","71","185","2016","BUF","2","3","33"
"841","Rasmus Dahlin","BUF","D","23","2000-04-13","Trollhattan","","SWE","SWE","75","202","2018","BUF","1","1","1"
"844","Rasmus Kupari","L.A","C","24","2000-03-15","Kotka","","FIN","FIN","74","200","2018","L.A","1","20","20"
"415","Rasmus Ristolainen","PHI","D","29","1994-10-27","Turku","","FIN","FIN","76","221","2013","BUF","1","8","8"
"857","Rasmus Sandin","TOR","D","24","2000-03-07","Uppsala","","SWE","SWE","71","182","2018","TOR","1","29","29"
"886","Reese Johnson","CHI","C","25","1998-07-10","Regina","SK","CAN","CAN","73","193","-","-","-","-","-"
"150","Reilly Smith","VGK","R","32","1991-04-01","Toronto","ON","CAN","CAN","73","185","2009","DAL","3","8","69"
"766","Reilly Walsh","N.J","D","24","1999-04-21","Framingham","MA","USA","USA","72","185","2017","N.J","3","19","81"
"684","Rem Pitlick","MIN, MTL","C","26","1997-04-02","Ottawa","ON","CAN","CAN","71","186","2016","NSH","3","15","76"
"396","Remi Elie","T.B","L","28","1995-04-16","Cornwall","ON","CAN","CAN","73","215","2013","DAL","2","10","40"
"701","Rhett Gardner","DAL","C","28","1996-02-28","Moose Jaw","SK","CAN","CAN","75","210","2016","DAL","4","25","116"
"155","Richard Panik","NYI","R","33","1991-02-07","Martin","","SVK","SVK","73","203","2009","T.B","2","22","52"
"278","Rickard Rakell","ANA, PIT","L, R","30","1993-05-05","Sundbyberg","","SWE","SWE","73","195","2011","ANA","1","30","30"
"345","Riley Barber","DET","R","30","1994-02-07","Pittsburgh","PA","USA","USA","72","199","2012","WSH","6","16","167"
"870","Riley Damiani","DAL","C","24","2000-03-20","Mississauga","ON","CAN","CAN","70","180","2018","DAL","5","13","137"
"74","Riley Nash","ARI, T.B, WPG","C","34","1989-05-09","Consort","AB","CAN","CAN","74","188","2007","EDM","1","21","21"
"197","Riley Sheahan","SEA","C","32","1991-12-07","St. Catharines","ON","CAN","CAN","74","214","2010","DET","1","21","21"
"659","Riley Stillman","CHI","D","26","1998-03-09","Peterborough","ON","CAN","CAN","73","196","2016","FLA","4","23","114"
"642","Riley Tufte","DAL","L","25","1998-04-10","Coon Rapids","MN","USA","USA","78","230","2016","DAL","1","25","25"
"458","Robby Fabbri","DET","C","28","1996-01-22","Mississauga","ON","CAN","CAN","71","185","2014","STL","1","21","21"
"82","Robert Bortuzzo","STL","D","35","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"397","Robert Hagg","BUF, FLA","D","29","1995-02-08","Uppsala","","SWE","SWE","74","210","2013","PHI","2","11","41"
"752","Robert Thomas","STL","C","24","1999-07-02","Aurora","ON","CAN","CAN","72","218","2017","STL","1","20","20"
"774","Robin Salo","NYI","D","25","1998-10-13","Espoo","","FIN","FIN","74","190","2017","NYI","2","15","46"
"247","Rocco Grimaldi","NSH","R","31","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"107","Roman Josi","NSH","D","33","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"900","Ronnie Attard","PHI","D","25","1999-03-20","White Lake","MI","USA","USA","75","208","2019","PHI","3","10","72"
"542","Roope Hintz","DAL","C, L","27","1996-11-17","Tampere","","FIN","FIN","75","215","2015","DAL","2","19","49"
"689","Ross Colton","T.B","C","27","1996-09-11","Robbinsville","NJ","USA","USA","72","194","2016","T.B","4","27","118"
"426","Ross Johnston","NYI","L","30","1994-02-18","Charlottetown","PE","CAN","CAN","77","230","-","-","-","-","-"
"590","Rudolfs Balcers","S.J","L","26","1997-04-08","Latvia","","LVA","LVA","71","182","2015","S.J","5","21","142"
"433","Ryan Carpenter","CGY, CHI","C","33","1991-01-18","Oviedo","FL","USA","USA","73","198","-","-","-","-","-"
"469","Ryan Donato","SEA","C","27","1996-04-09","Boston","MA","USA","USA","72","190","2014","BOS","2","26","56"
"222","Ryan Dzingel","ARI, S.J","C","32","1992-03-09","Wheaton","IL","USA","USA","72","190","2011","OTT","7","23","204"
"142","Ryan Ellis","PHI","D","33","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"9","Ryan Getzlaf","ANA","C","38","1985-05-10","Regina","SK","CAN","CAN","76","220","2003","ANA","1","19","19"
"387","Ryan Graves","N.J","D","28","1995-05-21","Yarmouth","NS","CAN","CAN","77","220","2013","NYR","4","19","110"
"392","Ryan Hartman","MIN","R","29","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","197","2013","CHI","1","30","30"
"204","Ryan Johansen","NSH","C","31","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"621","Ryan Lindgren","NYR","D","26","1998-02-11","Burnsville","MN","USA","USA","72","190","2016","BOS","2","19","49"
"606","Ryan Lomberg","FLA","L","29","1994-09-12","Richmond Hill","ON","CAN","CAN","69","187","-","-","-","-","-"
"466","Ryan MacInnis","BUF","C","28","1996-02-14","St. Louis","MO","USA","USA","75","201","2014","ARI","2","13","43"
"85","Ryan McDonagh","T.B","D","34","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"827","Ryan McLeod","EDM","C","24","1999-09-21","Mississauga","ON","CAN","CAN","74","207","2018","EDM","2","9","40"
"846","Ryan Merkley","S.J","D","23","2000-08-14","Oakville","ON","CAN","CAN","72","186","2018","S.J","1","21","21"
"290","Ryan Murray","COL","D","30","1993-09-27","Regina","SK","CAN","CAN","73","206","2012","CBJ","1","2","2"
"259","Ryan Nugent-Hopkins","EDM","C","30","1993-04-12","Burnaby","BC","CAN","CAN","72","195","2011","EDM","1","1","1"
"131","Ryan O'Reilly","STL","C","33","1991-02-07","Clinton","ON","CAN","CAN","73","207","2009","COL","2","3","33"
"771","Ryan Poehling","MTL","C","25","1999-01-03","Lakeville","MN","USA","USA","74","196","2017","MTL","1","25","25"
"421","Ryan Pulock","NYI","D","29","1994-10-06","Dauphin","MB","CAN","CAN","74","216","2013","NYI","1","15","15"
"41","Ryan Reaves","NYR","R","37","1987-01-20","Winnipeg","MB","CAN","CAN","74","225","2005","STL","5","31","156"
"263","Ryan Strome","NYR","C","30","1993-07-11","Mississauga","ON","CAN","CAN","73","191","2011","NYI","1","5","5"
"5","Ryan Suter","DAL","D","39","1985-01-21","Madison","WI","USA","USA","73","205","2003","NSH","1","7","7"
"443","Sam Bennett","FLA","C","27","1996-06-20","Holland Landing","ON","CAN","CAN","73","195","2014","CGY","1","4","4"
"213","Sam Carrick","ANA","C","32","1992-02-04","Markham","ON","CAN","CAN","72","200","2010","TOR","5","24","144"
"71","Sam Gagner","DET","C","34","1989-08-10","London","ON","CAN","CAN","71","201","2007","EDM","1","6","6"
"482","Sam Lafferty","CHI, PIT","C, R","29","1995-03-06","Hollidaysburg","PA","USA","USA","73","195","2014","PIT","4","23","113"
"441","Sam Reinhart","FLA","C","28","1995-11-06","West Vancouver","BC","CAN","CAN","74","193","2014","BUF","1","2","2"
"637","Sam Steel","ANA","C","26","1998-02-03","Ardrossan","AB","CAN","CAN","71","184","2016","ANA","1","30","30"
"599","Sami Niku","MTL","D","27","1996-10-10","Haapavesi","","FIN","FIN","73","176","2015","WPG","7","17","198"
"495","Sammy Blais","NYR","L","27","1996-06-17","Montmagny","QC","CAN","CAN","74","206","2014","STL","6","26","176"
"845","Sampo Ranta","COL","L","23","2000-05-31","Naantali","","FIN","FIN","74","195","2018","COL","3","16","78"
"891","Samuel Fagemo","L.A","L","24","2000-03-14","Goteborg","","SWE","SWE","72","200","2019","L.A","2","19","50"
"663","Samuel Girard","COL","D","25","1998-05-12","Roberval","QC","CAN","CAN","70","170","2016","NSH","2","17","47"
"944","Santeri Hatakka","S.J","D","23","2001-01-15","Riihimaki","","FIN","FIN","73","191","2019","S.J","6","29","184"
"765","Sasha Chmelevski","S.J","C","24","1999-06-09","Newport Beach","CA","USA","USA","72","188","2017","S.J","6","30","185"
"257","Scott Harrington","CBJ","D","31","1993-03-10","Kingston","ON","CAN","CAN","74","204","2011","PIT","2","24","54"
"299","Scott Laughton","PHI","C","29","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"248","Scott Mayfield","NYI","D","31","1992-10-14","St. Louis","MO","USA","USA","77","220","2011","NYI","2","4","34"
"878","Scott Perunovich","STL","D","25","1998-08-18","Hibbing","MN","USA","USA","70","175","2018","STL","2","14","45"
"769","Scott Reedy","S.J","C","24","1999-04-04","Prior Lake","MN","USA","USA","74","205","2017","S.J","4","9","102"
"353","Scott Sabourin","OTT","R","31","1992-07-30","Orleans","ON","CAN","CAN","75","208","-","-","-","-","-"
"266","Sean Couturier","PHI","C","31","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"669","Sean Day","T.B","D","26","1998-01-09","Leuven","","BEL","BEL","75","218","2016","NYR","3","20","81"
"810","Sean Durzi","L.A","D","25","1998-10-21","Mississauga","ON","CAN","CAN","72","195","2018","TOR","2","21","52"
"233","Sean Kuraly","CBJ","C","31","1993-01-20","Dublin","OH","USA","USA","74","213","2011","S.J","5","12","133"
"413","Sean Monahan","CGY","C","29","1994-10-12","Brampton","ON","CAN","CAN","74","196","2013","CGY","1","6","6"
"807","Sean Walker","L.A","D","29","1994-11-13","Keswick","ON","CAN","CAN","71","195","-","-","-","-","-"
"528","Sebastian Aho","CAR","C, R","26","1997-07-26","Rauma","","FIN","FIN","72","176","2015","CAR","2","5","35"
"796","Sebastian Aho","NYI","D","28","1996-02-17","Umea","","SWE","SWE","70","186","2017","NYI","5","15","139"
"279","Seth Griffith","EDM","C","31","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"963","Seth Jarvis","CAR","C","22","2002-02-01","Winnipeg","MB","CAN","CAN","70","175","2020","CAR","1","13","13"
"411","Seth Jones","CHI","D","29","1994-10-03","Arlington","TX","USA","USA","76","213","2013","NSH","1","4","4"
"929","Shane Pinto","OTT","C","23","2000-11-12","Franklin Square","NY","USA","USA","75","201","2019","OTT","2","1","32"
"318","Shayne Gostisbehere","ARI","D","30","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"390","Shea Theodore","VGK","D","28","1995-08-03","Langley","BC","CAN","CAN","74","197","2013","ANA","1","26","26"
"806","Sheldon Dries","VAN","C","29","1994-04-23","Macomb Township","WI","USA","USA","69","180","-","-","-","-","-"
"820","Sheldon Rempal","VAN","R","28","1995-08-07","Calgary","AB","CAN","CAN","70","165","-","-","-","-","-"
"29","Sidney Crosby","PIT","C","36","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"884","Simon Benoit","ANA","D","25","1998-09-19","Laval","QC","CAN","CAN","75","203","-","-","-","-","-"
"310","Slater Koekkoek","EDM","D","30","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"453","Sonny Milano","ANA","L","27","1996-05-12","Massapequa","NY","USA","USA","72","194","2014","CBJ","1","16","16"
"297","Stefan Matteau","COL","C","30","1994-02-23","Chicago","IL","USA","USA","74","208","2012","N.J","1","29","29"
"275","Stefan Noesen","CAR","R","31","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"239","Steven Fogarty","BOS","C","30","1993-04-19","Chambersburg","PA","USA","USA","75","204","2011","NYR","3","11","72"
"596","Steven Lorentz","CAR","C","27","1996-04-13","Kitchener","ON","CAN","CAN","76","206","2015","CAR","7","5","186"
"96","Steven Stamkos","T.B","C","34","1990-02-07","Markham","ON","CAN","CAN","72","182","2008","T.B","1","1","1"
"269","Sven Baertschi","VGK","L","31","1992-10-05","Bern","","CHE","CHE","71","190","2011","CGY","1","13","13"
"33","T.J. Oshie","WSH","R","37","1986-12-23","Everett","WA","USA","USA","72","187","2005","STL","1","24","24"
"236","T.J. Tynan","L.A","C","32","1992-02-25","Orland Park","IL","USA","USA","68","165","2011","CBJ","3","5","66"
"673","Tage Thompson","BUF","R","26","1997-10-30","Phoenix","AZ","USA","USA","78","220","2016","STL","1","26","26"
"708","Tanner Jeannot","NSH","L","26","1997-05-29","Estevan","SK","CAN","CAN","74","208","-","-","-","-","-"
"573","Tanner Kero","DAL","C","31","1992-07-24","Hancock","MI","USA","USA","72","185","-","-","-","-","-"
"696","Tanner Laczynski","PHI","C","26","1997-06-01","Minooka","IL","USA","USA","73","190","2016","PHI","6","18","169"
"298","Tanner Pearson","VAN","L","31","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"892","Taro Hirose","DET","L","27","1996-06-30","Calgary","AB","CAN","CAN","70","162","-","-","-","-","-"
"202","Taylor Hall","BOS","L","32","1991-11-14","Calgary","AB","CAN","CAN","73","210","2010","EDM","1","1","1"
"660","Taylor Raddysh","CHI, T.B","R","26","1998-02-18","Caledon","ON","CAN","CAN","75","198","2016","T.B","2","28","58"
"329","Teddy Blueger","PIT","C","29","1994-08-15","Riga","","LVA","LVA","72","185","2012","PIT","2","22","52"
"307","Teuvo Teravainen","CAR","L","29","1994-09-11","Helsinki","","FIN","FIN","71","191","2012","CHI","1","18","18"
"973","Thomas Bordeleau","S.J","C","22","2002-01-03","Houston","TX","USA","USA","70","175","2020","S.J","2","7","38"
"554","Thomas Chabot","OTT","D","27","1997-01-30","Sainte-Marie","QC","CAN","CAN","74","195","2015","OTT","1","18","18"
"927","Thomas Harley","DAL","D","22","2001-08-19","Syracuse","NY","USA","USA","75","205","2019","DAL","1","18","18"
"75","Thomas Hickey","NYI","D","35","1989-02-08","Calgary","AB","CAN","CAN","72","185","2007","L.A","1","4","4"
"533","Thomas Novak","NSH","C","26","1997-04-28","St. Paul","MN","USA","USA","73","179","2015","NSH","3","24","85"
"643","Tim Gettinger","NYR","L","25","1998-04-14","Cleveland","OH","USA","USA","78","222","2016","NYR","5","20","141"
"969","Tim Stützle","OTT","L","22","2002-01-15","Viersen","","DEU","DEU","72","193","2020","OTT","1","3","3"
"521","Timo Meier","S.J","R","27","1996-10-08","Herisau","","CHE","CHE","73","220","2015","S.J","1","9","9"
"763","Timothy Liljegren","TOR","D","24","1999-04-30","Kristianstad","","SWE","SWE","73","192","2017","TOR","1","17","17"
"115","TJ Brodie","TOR","D","33","1990-06-07","Chatham","ON","CAN","CAN","74","187","2008","CGY","4","23","114"
"932","Tobias Bjornfot","L.A","D","22","2001-04-06","Upplands Vasby","","SWE","SWE","72","200","2019","L.A","1","22","22"
"305","Tom Wilson","WSH","R","29","1994-03-29","Toronto","ON","CAN","CAN","76","220","2012","WSH","1","16","16"
"306","Tomas Hertl","S.J","C","30","1993-11-12","Praha","","CZE","CZE","75","215","2012","S.J","1","17","17"
