"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"668","Paul Cotter","VGK","C","24","1999-11-16","Canton","MI","USA","USA","74","212","2018","VGK","4","22","115"
"260","Pavel Buchnevich","STL","L","29","1995-04-17","Cherepovets","","RUS","RUS","73","196","2013","NYR","3","14","75"
"734","Pavel Dorofeyev","VGK","L","23","2000-10-26","Nizhny Tagil","","RUS","RUS","73","194","2019","VGK","3","17","79"
"881","Pavel Mintyukov","ANA","D","20","2003-11-25","Moscow","","RUS","RUS","73","192","2022","ANA","1","10","10"
"380","Pavel Zacha","BOS","C","27","1997-04-06","Brno","","CZE","CZE","76","199","2015","N.J","1","6","6"
"899","Pavol Regenda","ANA","L","24","1999-12-07","Michalovce","","SVK","SVK","76","212","-","-","-","-","-"
"695","Peyton Krebs","BUF","C","23","2001-01-26","Calgary","AB","CAN","CAN","72","187","2019","VGK","1","17","17"
"730","Philip Broberg","EDM","D","22","2001-06-25","Orebro","","SWE","SWE","75","199","2019","EDM","1","8","8"
"600","Philip Kemp","EDM","D","25","1999-02-12","Greenwich","CT","USA","USA","75","202","2017","EDM","7","22","208"
"720","Philip Tomasino","NSH","C","22","2001-07-28","Mississauga","ON","CAN","CAN","72","179","2019","NSH","1","24","24"
"619","Philipp Kurashev","CHI","C","24","1999-10-12","Munsingen","","CHE","CHE","72","190","2018","CHI","4","27","120"
"449","Philippe Myers","T.B","D","27","1997-01-25","Moncton","NB","CAN","CAN","78","219","-","-","-","-","-"
"184","Phillip Danault","L.A","C","31","1993-02-24","Victoriaville","QC","CAN","CAN","73","200","2011","CHI","1","26","26"
"196","Phillip Di Giuseppe","VAN","L","30","1993-10-09","Toronto","ON","CAN","CAN","72","193","2012","CAR","2","8","38"
"366","Pierre Engvall","NYI","L","27","1996-05-31","Ljungby","","SWE","SWE","77","219","2014","TOR","7","8","188"
"314","Pierre-Edouard Bellemare","SEA","L","39","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","71","198","-","-","-","-","-"
"492","Pierre-Luc Dubois","L.A","C","25","1998-06-24","Ste-Agathe-Des-Monts","QC","CAN","CAN","76","214","2016","CBJ","1","3","3"
"570","Pierre-Olivier Joseph","PIT","D","24","1999-07-01","Laval","QC","CAN","CAN","74","185","2017","ARI","1","23","23"
"902","Pierrick Dube","WSH","R","23","2001-01-07","","","FRA","","69","172","-","-","-","-","-"
"610","Pius Suter","VAN","C","27","1996-05-24","Zurich","","CHE","CHE","71","179","-","-","-","-","-"
"660","Pontus Holmberg","TOR","R","25","1999-03-09","Vasteras","","SWE","SWE","72","202","2018","TOR","6","1","156"
"620","Quinn Hughes","VAN","D","24","1999-10-14","Orlando","FL","USA","USA","70","180","2018","VAN","1","7","7"
"789","Quinton Byfield","L.A","C, R","21","2002-08-19","Newmarket","ON","CAN","CAN","77","220","2020","L.A","1","2","2"
"212","Radek Faksa","DAL","C","30","1994-01-09","Vitkov","","CZE","CZE","75","225","2012","DAL","1","13","13"
"816","Radim Zohorna","PIT","L","27","1996-04-29","Havlickuv","","CZE","CZE","78","220","-","-","-","-","-"
"108","Radko Gudas","ANA","D","33","1990-06-05","Prague","","CZE","CZE","72","208","2010","T.B","3","6","66"
"677","Rafael Harvey-Pinard","MTL","L","25","1999-01-06","Saguenay","QC","CAN","CAN","69","181","2019","MTL","7","15","201"
"702","Raphael Lavoie","EDM","C","23","2000-09-25","Chambly","QC","CAN","CAN","76","196","2019","EDM","2","7","38"
"376","Rasmus Andersson","CGY","D","27","1996-10-27","Malmö","","SWE","SWE","73","202","2015","CGY","2","23","53"
"635","Rasmus Dahlin","BUF","D","24","2000-04-13","Trollhattan","","SWE","SWE","75","202","2018","BUF","1","1","1"
"637","Rasmus Kupari","WPG","C","24","2000-03-15","Kotka","","FIN","FIN","74","200","2018","L.A","1","20","20"
"293","Rasmus Ristolainen","PHI","D","29","1994-10-27","Turku","","FIN","FIN","76","221","2013","BUF","1","8","8"
"647","Rasmus Sandin","WSH","D","24","2000-03-07","Uppsala","","SWE","SWE","71","182","2018","TOR","1","29","29"
"679","Reese Johnson","CHI","C","25","1998-07-10","Regina","SK","CAN","CAN","73","193","-","-","-","-","-"
"89","Reilly Smith","PIT","R","33","1991-04-01","Toronto","ON","CAN","CAN","73","185","2009","DAL","3","8","69"
"506","Rem Pitlick","CHI","C","27","1997-04-02","Ottawa","ON","CAN","CAN","71","186","2016","NSH","3","15","76"
"517","Rhett Gardner","PHI","C","28","1996-02-28","Moose Jaw","SK","CAN","CAN","75","210","2016","DAL","4","25","116"
"186","Rickard Rakell","PIT","R","30","1993-05-05","Sundbyberg","","SWE","SWE","73","195","2011","ANA","1","30","30"
"773","Ridly Greig","OTT","C","21","2002-08-08","Lethbridge","AB","CAN","CAN","72","183","2020","OTT","1","28","28"
"41","Riley Nash","NYR","C","34","1989-05-09","Consort","AB","CAN","CAN","74","188","2007","EDM","1","21","21"
"476","Riley Tufte","COL","L","26","1998-04-10","Coon Rapids","MN","USA","USA","78","230","2016","DAL","1","25","25"
"331","Robby Fabbri","DET","C","28","1996-01-22","Mississauga","ON","CAN","CAN","71","185","2014","STL","1","21","21"
"45","Robert Bortuzzo","NYI, STL","D","35","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"277","Robert Hagg","ANA","D","29","1995-02-08","Uppsala","","SWE","SWE","74","210","2013","PHI","2","11","41"
"559","Robert Thomas","STL","C","24","1999-07-02","Aurora","ON","CAN","CAN","72","218","2017","STL","1","20","20"
"805","Roby Jarventie","OTT","L","21","2002-08-08","Tampere","","FIN","FIN","74","184","2020","OTT","2","2","33"
"61","Roman Josi","NSH","D","33","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"694","Ronnie Attard","PHI","D","25","1999-03-20","White Lake","MI","USA","USA","75","208","2019","PHI","3","10","72"
"403","Roope Hintz","DAL","C","27","1996-11-17","Tampere","","FIN","FIN","75","215","2015","DAL","2","19","49"
"509","Ross Colton","COL","C","27","1996-09-11","Robbinsville","NJ","USA","USA","72","194","2016","T.B","4","27","118"
"303","Ross Johnston","ANA","L","30","1994-02-18","Charlottetown","PE","CAN","CAN","77","230","-","-","-","-","-"
"362","Rourke Chartier","OTT","C","28","1996-04-03","Saskatoon","SK","CAN","CAN","71","190","2014","S.J","5","29","149"
"309","Ryan Carpenter","S.J","C","33","1991-01-18","Oviedo","FL","USA","USA","73","198","-","-","-","-","-"
"342","Ryan Donato","CHI","C","28","1996-04-09","Boston","MA","USA","USA","72","190","2014","BOS","2","26","56"
"269","Ryan Graves","PIT","D","28","1995-05-21","Yarmouth","NS","CAN","CAN","77","220","2013","NYR","4","19","110"
"274","Ryan Hartman","MIN","R","29","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","197","2013","CHI","1","30","30"
"134","Ryan Johansen","COL","C","31","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"717","Ryan Johnson","BUF","D","22","2001-07-24","","","USA","","72","170","2019","BUF","1","31","31"
"461","Ryan Lindgren","NYR","D","26","1998-02-11","Burnsville","MN","USA","USA","72","190","2016","BOS","2","19","49"
"450","Ryan Lomberg","FLA","L","29","1994-09-12","Richmond Hill","ON","CAN","CAN","69","187","-","-","-","-","-"
"48","Ryan McDonagh","NSH","D","34","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"622","Ryan McLeod","EDM","C","24","1999-09-21","Mississauga","ON","CAN","CAN","74","207","2018","EDM","2","9","40"
"170","Ryan Nugent-Hopkins","EDM","C","31","1993-04-12","Burnaby","BC","CAN","CAN","72","195","2011","EDM","1","1","1"
"75","Ryan O'Reilly","NSH","C","33","1991-02-07","Clinton","ON","CAN","CAN","73","207","2009","COL","2","3","33"
"572","Ryan Poehling","PHI","C","25","1999-01-03","Lakeville","MN","USA","USA","74","196","2017","MTL","1","25","25"
"299","Ryan Pulock","NYI","D","29","1994-10-06","Dauphin","MB","CAN","CAN","74","216","2013","NYI","1","15","15"
"20","Ryan Reaves","TOR","R","37","1987-01-20","Winnipeg","MB","CAN","CAN","74","225","2005","STL","5","31","156"
"435","Ryan Shea","PIT","D","27","1997-02-11","Milton","MA","USA","USA","74","200","2015","CHI","4","30","121"
"173","Ryan Strome","ANA","C","30","1993-07-11","Mississauga","ON","CAN","CAN","73","191","2011","NYI","1","5","5"
"1","Ryan Suter","DAL","D","39","1985-01-21","Madison","WI","USA","USA","73","205","2003","NSH","1","7","7"
"854","Ryan Winterton","SEA","C","20","2003-09-04","Markham","ON","CAN","CAN","74","175","2021","SEA","3","3","67"
"861","Ryker Evans","SEA","D","22","2001-12-13","Calgary","AB","CAN","CAN","71","189","2021","SEA","2","3","35"
"319","Sam Bennett","FLA","C","27","1996-06-20","Holland Landing","ON","CAN","CAN","73","195","2014","CGY","1","4","4"
"142","Sam Carrick","ANA, EDM","C","32","1992-02-04","Markham","ON","CAN","CAN","72","200","2010","TOR","5","24","144"
"787","Sam Colangelo","ANA","R","22","2001-12-26","Stoneham","MA","USA","USA","74","205","-","-","-","-","-"
"39","Sam Gagner","EDM","C","34","1989-08-10","London","ON","CAN","CAN","71","201","2007","EDM","1","6","6"
"355","Sam Lafferty","VAN","C","29","1995-03-06","Hollidaysburg","PA","USA","USA","73","195","2014","PIT","4","23","113"
"911","Sam Malinski","COL","D","25","1998-07-27","","","USA","","71","190","-","-","-","-","-"
"726","Sam Poulin","PIT","R","23","2001-02-25","Blainville","QC","CAN","CAN","73","208","2019","PIT","1","21","21"
"317","Sam Reinhart","FLA","C","28","1995-11-06","West Vancouver","BC","CAN","CAN","74","193","2014","BUF","1","2","2"
"473","Sam Steel","DAL","C","26","1998-02-03","Ardrossan","AB","CAN","CAN","71","184","2016","ANA","1","30","30"
"364","Sammy Blais","STL","L","27","1996-06-17","Montmagny","QC","CAN","CAN","74","206","2014","STL","6","26","176"
"599","Sammy Walker","MIN","C","24","1999-06-07","Edina","MN","USA","USA","70","180","2017","T.B","7","14","200"
"706","Samuel Bolduc","NYI","D","23","2000-12-09","Laval","QC","CAN","CAN","76","220","2019","NYI","2","26","57"
"686","Samuel Fagemo","L.A, NSH","L","24","2000-03-14","Goteborg","","SWE","SWE","72","200","2019","L.A","2","19","50"
"491","Samuel Girard","COL","D","25","1998-05-12","Roberval","QC","CAN","CAN","70","170","2016","NSH","2","17","47"
"446","Samuel Laberge","N.J","L","27","1997-04-10","Chateauguay","QC","CAN","CAN","74","206","-","-","-","-","-"
"746","Santeri Hatakka","N.J","D","23","2001-01-15","Riihimaki","","FIN","FIN","73","191","2019","S.J","6","29","184"
"200","Scott Laughton","PHI","C","29","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"163","Scott Mayfield","NYI","D","31","1992-10-14","St. Louis","MO","USA","USA","77","220","2011","NYI","2","4","34"
"835","Scott Morrow","CAR","D","21","2002-11-01","","","USA","","74","195","2021","CAR","2","8","40"
"672","Scott Perunovich","STL","D","25","1998-08-18","Hibbing","MN","USA","USA","70","175","2018","STL","2","14","45"
"246","Scott Sabourin","S.J","R","31","1992-07-30","Orleans","ON","CAN","CAN","75","208","-","-","-","-","-"
"176","Sean Couturier","PHI","C","31","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"607","Sean Durzi","ARI","D","25","1998-10-21","Mississauga","ON","CAN","CAN","72","195","2018","TOR","2","21","52"
"156","Sean Kuraly","CBJ","C","31","1993-01-20","Dublin","OH","USA","USA","74","213","2011","S.J","5","12","133"
"291","Sean Monahan","MTL, WPG","C","29","1994-10-12","Brampton","ON","CAN","CAN","74","196","2013","CGY","1","6","6"
"605","Sean Walker","COL, PHI","D","29","1994-11-13","Keswick","ON","CAN","CAN","71","195","-","-","-","-","-"
"392","Sebastian Aho","CAR","C","26","1997-07-26","Rauma","","FIN","FIN","72","176","2015","CAR","2","5","35"
"594","Sebastian Aho","NYI","D","28","1996-02-17","Umea","","SWE","SWE","70","186","2017","NYI","5","15","139"
"774","Seth Jarvis","CAR","C","22","2002-02-01","Winnipeg","MB","CAN","CAN","70","175","2020","CAR","1","13","13"
"289","Seth Jones","CHI","D","29","1994-10-03","Arlington","TX","USA","USA","76","213","2013","NSH","1","4","4"
"807","Shakir Mukhamadullin","S.J","D","22","2002-01-10","","","RUS","","76","178","2020","N.J","1","20","20"
"564","Shane Bowers","N.J","C","24","1999-07-30","Halifax","NS","CAN","CAN","74","186","2017","OTT","1","28","28"
"729","Shane Pinto","OTT","C","23","2000-11-12","Franklin Square","NY","USA","USA","75","201","2019","OTT","2","1","32"
"889","Shane Wright","SEA","C","20","2004-01-05","Burlington","ON","CAN","CAN","72","192","2022","SEA","1","4","4"
"218","Shayne Gostisbehere","DET","D","30","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"272","Shea Theodore","VGK","D","28","1995-08-03","Langley","BC","CAN","CAN","74","197","2013","ANA","1","26","26"
"615","Sheldon Rempal","VGK","R","28","1995-08-07","Calgary","AB","CAN","CAN","70","165","-","-","-","-","-"
"12","Sidney Crosby","PIT","C","36","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"678","Simon Benoit","TOR","D","25","1998-09-19","Laval","QC","CAN","CAN","75","203","-","-","-","-","-"
"855","Simon Edvinsson","DET","D","21","2003-02-05","Kungsbacka","","SWE","SWE","78","209","2021","DET","1","6","6"
"733","Simon Holmstrom","NYI","R","22","2001-05-24","Tranas","","SWE","SWE","74","205","2019","NYI","1","23","23"
"884","Simon Nemec","N.J","D","20","2004-02-15","Liptovsky Mikulas","","SVK","SVK","73","190","2022","N.J","1","2","2"
"326","Sonny Milano","WSH","L","27","1996-05-12","Massapequa","NY","USA","USA","72","194","2014","CBJ","1","16","16"
"670","Spencer Stastney","NSH","D","24","2000-01-04","Woodbridge","IL","USA","USA","72","184","2018","NSH","5","7","131"
"183","Stefan Noesen","CAR","R","31","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"444","Steven Lorentz","FLA","C","28","1996-04-13","Kitchener","ON","CAN","CAN","76","206","2015","CAR","7","5","186"
"53","Steven Stamkos","T.B","C","34","1990-02-07","Markham","ON","CAN","CAN","72","182","2008","T.B","1","1","1"
"16","T.J. Oshie","WSH","R","37","1986-12-23","Everett","WA","USA","USA","72","187","2005","STL","1","24","24"
"499","Tage Thompson","BUF","C","26","1997-10-30","Phoenix","AZ","USA","USA","78","220","2016","STL","1","26","26"
"522","Tanner Jeannot","T.B","L","26","1997-05-29","Estevan","SK","CAN","CAN","74","208","-","-","-","-","-"
"199","Tanner Pearson","MTL","L","31","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"133","Taylor Hall","CHI","L","32","1991-11-14","Calgary","AB","CAN","CAN","73","210","2010","EDM","1","1","1"
"489","Taylor Raddysh","CHI","R","26","1998-02-18","Caledon","ON","CAN","CAN","75","198","2016","T.B","2","28","58"
"228","Teddy Blueger","VAN","C","29","1994-08-15","Riga","","LVA","LVA","72","185","2012","PIT","2","22","52"
"208","Teuvo Teravainen","CAR","L","29","1994-09-11","Helsinki","","FIN","FIN","71","191","2012","CHI","1","18","18"
"792","Thomas Bordeleau","S.J","C","22","2002-01-03","Houston","TX","USA","USA","70","175","2020","S.J","2","7","38"
"414","Thomas Chabot","OTT","D","27","1997-01-30","Sainte-Marie","QC","CAN","CAN","74","195","2015","OTT","1","18","18"
"723","Thomas Harley","DAL","D","22","2001-08-19","Syracuse","NY","USA","USA","75","205","2019","DAL","1","18","18"
"785","Tim Stützle","OTT","C","22","2002-01-15","Viersen","","DEU","DEU","72","193","2020","OTT","1","3","3"
"387","Timo Meier","N.J","R","27","1996-10-08","Herisau","","CHE","CHE","73","220","2015","S.J","1","9","9"
"568","Timothy Liljegren","TOR","D","24","1999-04-30","Kristianstad","","SWE","SWE","73","192","2017","TOR","1","17","17"
"66","TJ Brodie","TOR","D","33","1990-06-07","Chatham","ON","CAN","CAN","74","187","2008","CGY","4","23","114"
"732","Tobias Bjornfot","FLA, L.A, VGK","D","23","2001-04-06","Upplands Vasby","","SWE","SWE","72","200","2019","L.A","1","22","22"
"206","Tom Wilson","WSH","R","30","1994-03-29","Toronto","ON","CAN","CAN","76","220","2012","WSH","1","16","16"
"207","Tomas Hertl","S.J, VGK","C","30","1993-11-12","Praha","","CZE","CZE","75","215","2012","S.J","1","17","17"
"315","Tomas Nosek","N.J","L","31","1992-09-01","Pardubice","","CZE","CZE","75","205","-","-","-","-","-"
"90","Tomas Tatar","COL, SEA","L","33","1990-12-01","Ilava","","SVK","SVK","70","173","2009","DET","2","30","60"
"396","Tommy Novak","NSH","C","26","1997-04-28","St. Paul","MN","USA","USA","73","179","2015","NSH","3","24","85"
"329","Tony DeAngelo","CAR","D","28","1995-10-24","Sewell","NJ","USA","USA","71","180","2014","T.B","1","19","19"
"190","Torey Krug","STL","D","33","1991-04-12","Livonia","MI","USA","USA","69","194","-","-","-","-","-"
"152","Travis Boyd","ARI","C","30","1993-09-14","Hopkins","MN","USA","USA","72","190","2011","WSH","6","26","177"
"384","Travis Dermott","ARI","D","27","1996-12-22","Newmarket","ON","CAN","CAN","72","202","2015","TOR","2","4","34"
"63","Travis Hamonic","OTT","D","33","1990-08-16","St. Malo","MB","CAN","CAN","73","200","2008","NYI","2","23","53"
"397","Travis Konecny","PHI","R","27","1997-03-11","London","ON","CAN","CAN","70","175","2015","PHI","1","24","24"
"327","Travis Sanheim","PHI","D","28","1996-03-29","Elkhorn","MB","CAN","CAN","75","181","2014","PHI","1","17","17"
"477","Trent Frederic","BOS","C","26","1998-02-11","St. Louis","MO","USA","USA","75","214","2016","BOS","1","29","29"
"25","Trevor Lewis","L.A","C","37","1987-01-08","Salt Lake City","UT","USA","USA","73","201","2006","L.A","1","17","17"
"524","Trevor Moore","L.A","L","29","1995-03-31","Thousand Oaks","CA","USA","USA","70","195","-","-","-","-","-"
"308","Trevor van Riemsdyk","WSH","D","32","1991-07-24","Middletown","NJ","USA","USA","75","191","-","-","-","-","-"
"701","Trevor Zegras","ANA","C","23","2001-03-20","Bedford","NY","USA","USA","72","185","2019","ANA","1","9","9"
"608","Trey Fix-Wolansky","CBJ","R","24","1999-05-26","Edmonton","AB","CAN","CAN","67","191","2018","CBJ","7","18","204"
"879","Tristan Luneau","ANA","D","20","2004-01-12","","","CAN","","73","195","2022","ANA","2","21","53"
"504","Troy Stecher","ARI, EDM","D","30","1994-04-07","Richmond","BC","CAN","CAN","70","184","-","-","-","-","-"
"439","Troy Terry","ANA","R","26","1997-09-10","Denver","CO","USA","USA","72","185","2015","ANA","5","27","148"
"638","Ty Dellandrea","DAL","C","23","2000-07-21","Toronto","ON","CAN","CAN","73","195","2018","DAL","1","13","13"
"632","Ty Emberson","S.J","D","23","2000-05-23","Eau Claire","WI","USA","USA","73","195","2018","ARI","3","11","73"
"757","Tye Kartye","SEA","L","22","2001-04-30","Kingston","ON","CAN","CAN","71","202","-","-","-","-","-"
"745","Tyler Angle","CBJ","C","23","2000-09-30","Niagara Falls","ON","CAN","CAN","70","166","2019","CBJ","7","26","212"
"283","Tyler Bertuzzi","TOR","L","29","1995-02-24","Sudbury","ON","CAN","CAN","73","186","2013","DET","2","28","58"
"71","Tyler Johnson","CHI","C","33","1990-07-29","Spokane","WA","USA","USA","68","185","-","-","-","-","-"
"776","Tyler Kleven","OTT","D","22","2002-01-10","Fargo","ND","USA","USA","76","200","2020","OTT","2","13","44"
"253","Tyler Motte","T.B","C","29","1995-03-10","St. Clair","MI","USA","USA","70","192","2013","CHI","4","30","121"
"57","Tyler Myers","VAN","D","34","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"118","Tyler Pitlick","NYR","C","32","1991-11-01","Minneapolis","MN","USA","USA","74","200","2010","EDM","2","1","31"
"135","Tyler Seguin","DAL","C","32","1992-01-31","Brampton","ON","CAN","CAN","73","205","2010","BOS","1","2","2"
"114","Tyler Toffoli","N.J, WPG","C, R","31","1992-04-24","Scarborough","ON","CAN","CAN","72","203","2010","L.A","2","17","47"
"661","Tyler Tucker","STL","D","24","2000-03-01","Thunder Bay","ON","CAN","CAN","73","204","2018","STL","7","14","200"
"91","Tyson Barrie","NSH","D","32","1991-07-26","Victoria","BC","CAN","CAN","71","197","2009","COL","3","3","64"
"804","Tyson Foerster","PHI","R","22","2002-01-18","Alliston","ON","CAN","CAN","74","194","2020","PHI","1","23","23"
"481","Tyson Jost","BUF","C","26","1998-03-14","St. Albert","AB","CAN","CAN","71","187","2016","COL","1","10","10"
"547","Urho Vaakanainen","ANA","D","25","1999-01-01","Joensuu","","FIN","FIN","74","200","2017","BOS","1","18","18"
"914","Uvis Balinskis","FLA","D","27","1996-08-01","Ventspils","","Lat","","72","196","-","-","-","-","-"
"295","Valeri Nichushkin","COL","R","29","1995-03-04","Chelyabinsk","","RUS","RUS","76","210","2013","DAL","1","10","10"
"747","Valtteri Puustinen","PIT","R","24","1999-06-04","Kuopio","","FIN","FIN","69","183","2019","PIT","7","17","203"
"738","Vasily Podkolzin","VAN","R","22","2001-06-24","Moscow","","RUS","RUS","73","190","2019","VAN","1","10","10"
"779","Vasily Ponomarev","CAR","C","22","2002-03-13","Moscow","","RUS","RUS","70","180","2020","CAR","2","22","53"
"78","Victor Hedman","T.B","D","33","1990-12-18","Ornskoldsvik","","SWE","SWE","79","244","2009","T.B","1","2","2"
"484","Victor Mete","PHI","D","25","1998-06-07","Woodbridge","ON","CAN","CAN","69","187","2016","MTL","4","9","100"
"365","Victor Olofsson","BUF","L","28","1995-07-18","Ornskoldsvik","","SWE","SWE","71","181","2014","BUF","7","1","181"
"731","Victor Soderstrom","ARI","D","23","2001-02-26","Gavle","","SWE","SWE","71","184","2019","ARI","1","11","11"
"354","Viktor Arvidsson","L.A","R","31","1993-04-08","Skellefteå","","SWE","SWE","70","185","2014","NSH","4","22","112"
"383","Vince Dunn","SEA","D","27","1996-10-29","Mississauga","ON","CAN","CAN","72","200","2015","STL","2","26","56"
"516","Vincent Desharnais","EDM","D","27","1996-05-29","Laval","QC","CAN","CAN","78","215","2016","EDM","7","2","183"
"863","Vincent Iorio","WSH","D","21","2002-11-14","Coquitlam","BC","CAN","CAN","76","200","2021","WSH","2","23","55"
"157","Vincent Trocheck","NYR","C","30","1993-07-11","Pittsburgh","PA","USA","USA","71","184","2011","FLA","3","3","64"
"529","Vinni Lettieri","MIN","C","29","1995-02-06","Excelsior","MN","USA","USA","70","184","-","-","-","-","-"
"238","Vinnie Hinostroza","PIT","C","30","1994-04-03","Chicago","IL","USA","USA","70","183","2012","CHI","6","18","169"
"126","Vladimir Tarasenko","FLA, OTT","R","32","1991-12-13","Yaroslavl","","RUS","RUS","73","228","2010","STL","1","16","16"
"442","Vladislav Gavrikov","L.A","D","28","1995-11-21","Yaroslavl","","RUS","RUS","75","221","2015","CBJ","6","8","159"
"737","Vladislav Kolyachonok","ARI","D","22","2001-05-26","Minsk","","BLR","BLR","73","193","2019","FLA","2","21","52"
"185","Vladislav Namestnikov","WPG","C","31","1992-11-22","Zhukovskiy","","RUS","RUS","72","179","2011","T.B","1","27","27"
"830","Walker Duehr","CGY","R","26","1997-11-23","Sioux Falls","SD","USA","USA","74","210","-","-","-","-","-"
"917","Waltteri Merela","T.B","C","25","1998-07-06","","","FIN","","75","210","-","-","-","-","-"
"345","Warren Foegele","EDM","L","28","1996-04-01","Markham","ON","CAN","CAN","74","198","2014","CAR","3","7","67"
"433","Will Borgen","SEA","D","27","1996-12-19","Moorhead","MN","USA","USA","75","204","2015","BUF","4","1","92"
"803","Will Cuylle","NYR","L","22","2002-02-05","Toronto","ON","CAN","CAN","75","211","2020","NYR","2","29","60"
"282","William Carrier","VGK","L","29","1994-12-20","LaSalle","QC","CAN","CAN","74","218","2013","STL","2","27","57"
"836","William Eklund","S.J","L","21","2002-10-12","Stockholm","","SWE","SWE","71","181","2021","S.J","1","7","7"
"168","William Karlsson","VGK","C","31","1993-01-08","Marsta","","SWE","SWE","72","190","2011","ANA","2","23","53"
"351","William Lagesson","ANA, TOR","D","28","1996-02-22","Gothenburg","","SWE","SWE","74","207","2014","EDM","4","1","91"
"478","William Lockwood","FLA","R","25","1998-06-20","Royal Oak","MI","USA","USA","71","172","2016","VAN","3","3","64"
"321","William Nylander","TOR","R","27","1996-05-01","Calgary","AB","CAN","SWE","72","204","2014","TOR","1","8","8"
"849","Wyatt Johnston","DAL","C","20","2003-05-14","Toronto","ON","CAN","CAN","73","185","2021","DAL","1","23","23"
"810","Wyatt Kaiser","CHI","D","21","2002-07-31","Andover","MN","USA","USA","72","173","2020","CHI","3","19","81"
"425","Yakov Trenin","COL, NSH","C","27","1997-01-13","Chelyabinsk","","RUS","RUS","74","201","2015","NSH","2","25","55"
"806","Yan Kuznetsov","CGY","D","22","2002-03-09","Murmansk","","RUS","RUS","76","209","2020","CGY","2","19","50"
"192","Yanni Gourde","SEA","C","32","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","174","-","-","-","-","-"
"823","Yegor Chinakhov","CBJ","R","23","2001-02-01","Omsk","","RUS","RUS","73","204","2020","CBJ","1","21","21"
"674","Yegor Sharangovich","CGY","C","25","1998-06-06","Minsk","","BLR","BLR","74","196","2018","N.J","5","17","141"
"749","Zac Jones","NYR","D","23","2000-10-18","Richmond","VA","USA","USA","70","178","2019","NYR","3","6","68"
"528","Zach Aston-Reese","DET","C","29","1994-08-10","Staten Island","NY","USA","USA","73","205","-","-","-","-","-"
"904","Zach Benson","BUF","L","18","2005-05-12","","","CAN","","69","163","2023","BUF","1","13","13"
"55","Zach Bogosian","MIN, T.B","D","33","1990-07-15","Massena","NY","USA","USA","74","222","2008","ATL","1","3","3"
"857","Zach Dean","STL","C","21","2003-01-04","Grande Prairie","AB","CAN","CAN","72","176","-","-","-","-","-"
"131","Zach Hyman","EDM","L","31","1992-06-09","Toronto","ON","CAN","CAN","73","211","2010","FLA","5","3","123"
"3","Zach Parise","COL","L","39","1984-07-28","Minneapolis","MN","USA","USA","71","195","2003","N.J","1","17","17"
"284","Zach Sanford","ARI, CHI","L","29","1994-11-09","Salem","MA","USA","USA","76","206","2013","WSH","2","31","61"
"409","Zach Werenski","CBJ","D","26","1997-07-19","Grosse Pointe","MI","USA","USA","74","213","2015","CBJ","1","8","8"
"612","Zach Whitecloud","VGK","D","27","1996-11-28","Brandon","MB","CAN","CAN","74","207","-","-","-","-","-"
"848","Zack Bolduc","STL","C","21","2003-02-24","Trois-Rivières","QC","CAN","CAN","72","187","2021","STL","1","17","17"
"526","Zack MacEwen","OTT","R","27","1996-07-08","Charlottetown","PE","CAN","CAN","75","205","-","-","-","-","-"
"862","Zack Ostapchuk","OTT","C","20","2003-05-29","St. Albert","AB","CAN","CAN","75","205","2021","OTT","2","7","39"
"204","Zemgus Girgensons","BUF","L","30","1994-01-05","Riga","","LVA","LVA","74","200","2012","BUF","1","14","14"
